Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q4,Q5,Q7,Q7_13_TEXT,Q9,Q9_ELAB,Q10_NL,Q10_NL_2_TEXT,Q10_BE,Q10_BE_2_TEXT,Q10_OTHER,Q10_OTHER_2_TEXT,Q10_ELAB,Q11_NL,Q11_NL_2_TEXT,Q11_BE,Q11_BE_2_TEXT,Q11_OTHER,Q11_OTHER_2_TEXT,Q11_ELAB,Q12_CanonSize,Q12_CanonSize_5_TEXT,Q12_A_CanonOral,Q13,Q14,Q14_ELAB,Q15,Q15_ELAB,Q12_B_CanonMultiple,Q12_B_ELAB,Q16,Q16_EX_1,Q16_EX_2,Q16_EX_3,Q16_ELAB,Q17,Q17_EX_1,Q17_EX_2,Q17_EX_3,Q17_ELAB,QPERS_GENDER,QPERS_BIRTH_COUNTRY,QPERS_LANG,QPERS_EDU,QPERS_LING_JOB,QPERS_READING,Q53,Q55,QPERS_IDEAS,QPERS_ORIGIN,QPERS_COMPLAIN,QPERS_AGE,Q10,Q11,Q9num,Q9numopp,Q10num,Q10numopp,Q11num,Q11numopp,Q7binary,Q13dialoog,Q13educatief,Q13elitair,Q13ouderwets,Q13reflectie,Q13fundament,Q13anders
100,465,TRUE,2022-06-02 03:23:11,R_2awy2LZJJOGEXPG,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",De aanslag - Harry Mulish,Madelief - Guus Kuyer,Kroongetuige - Maarten 't Hart,gouden ei - Tim Krabbé,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"een klassieke tekst in de oorspronkelijke (boek)vorm,een gedigitaliseerde versie van een klassieke tekst (bijv. via de websites DBNL of Delpher),anders:",leeslijst van kind,"...de Nederlandstalige literaire klassieken behandelen, zonder verplichte leeslijst",NA,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,25 werken,NA,Helemaal oneens,...een inspiratiebron,Beetje eens,NA,Beetje eens,NA,Eens,NA,Eens,NA,NA,NA,NA,Eens,NA,NA,NA,NA,Vrouw,België,Nederlands,Hoger onderwijs (universitair),...niet met taal bezig,35,NA,NA,NA,NA,NA,45,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",1,1,2,0,2,0,Digitaal,0,0,0,0,0,0,0
100,495,TRUE,2022-06-02 03:30:30,R_RLxSqKALJIuaL85,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Dick van der Meulen,NA,NA,NA,NA,NA,NA,NA,NA,NA,Het bedwongen bos,NA,NA,Dick van der Meulen,Het bedwongen bos,"social media (YouTube, Twitter, TikTok, Instagram, Facebook, LinkedIn)",NA,"...de Nederlandstalige literaire klassieken behandelen, zonder verplichte leeslijst",NA,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,25 werken,NA,Eens,...een fundament van een collectief cultureel geheugen,Eens,NA,Neutraal,NA,Neutraal,NA,Neutraal,NA,NA,NA,NA,Eens,NA,NA,NA,NA,Man,Nederland,Nederlands,Middelbaar onderwijs,...niet met taal bezig,5,NA,NA,NA,NA,NA,62,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",1,1,2,0,2,0,Analoog,0,0,0,0,0,een fundament van een collectief cultureel geheugen,0
100,1012,TRUE,2022-06-02 03:45:42,R_3KoLNF09amI1LP0,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Terug tot Ina Damman,S. Vestdijk,De koperen tuin,S. Vestdijk,NA,NA,NA,NA,NA,NA,De vuuraanbidders - S. Vestdijk,NA,NA,S. Vestdijk,Pastorale 1943,een klassieke tekst in de oorspronkelijke (boek)vorm,NA,"...de Nederlandstalige literaire klassieken behandelen, met verplichte leeslijst",De puber mag met zachte dwang geholpen worden aan kennis van De Letteren,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,10 werken,NA,Eens,"...een inspiratiebron,...een fundament van een collectief cultureel geheugen,...een aanzet tot reflectie en een bron voor debat,...een aanzet tot dialoog over literatuur en literatuurbeleving",Neutraal,NA,Neutraal,NA,Neutraal,NA,Eens,wij slaven van Suriname - A. de Kom,de stille plantage - A. Helman,NA,NA,Helemaal eens,Hans Dorrestijn,Annie M.G.,NA,NA,Man,Nederland,Nederlands,Hoger onderwijs (niet universitair),...wél met taal bezig,35,Ja,Ja,NA,via de site van de Vestdijkkring,NA,69,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",2,0,2,0,2,0,Analoog,een aanzet tot dialoog over literatuur en literatuurbeleving,0,0,0,een aanzet tot reflectie en een bron voor debat,een fundament van een collectief cultureel geheugen,0
100,3028,TRUE,2022-06-02 04:04:33,R_cGaGCb5EwgSLMAx,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Het achterhuis - Anne Frank,Eva - Carry van Bruggen,Karakter - F. Bordewijk,De uitvreter / Titaantjes / Dichtertje - Nescio,De avonden - Gerard Reve,Menuet - Louis Paul Boon,Lijmen / Het been - W. Elsschot,Gangreen 1: Black Venus - Jef Geeraerts,Joe Speedboot - Tommy Wieringa,Otmars zonen - Peter Buwalda,NA,NA,NA,Gerard Reve,Max Havelaar,"een klassieke tekst in de oorspronkelijke (boek)vorm,een film- of theaterbewerking",NA,...helemaal geen speciale aandacht besteden aan de Nederlandstalige literaire klassieken,NA,Nee,NA,NA,NA,NA,NA,NA,Nee,NA,NA,NA,NA,NA,NA,25 werken,NA,Oneens,"...een inspiratiebron,...een aanzet tot reflectie en een bron voor debat",Oneens,NA,Oneens,NA,Neutraal,NA,Oneens,NA,NA,NA,NA,Oneens,NA,NA,NA,NA,Man,Nederland,Nederlands,Hoger onderwijs (universitair),...wél met taal bezig,25,Nee,Ja,NA,NA,NA,61,Nee,Nee,0,2,0,2,0,2,Analoog,0,0,0,0,een aanzet tot reflectie en een bron voor debat,0,0
100,884,TRUE,2022-06-02 04:41:48,R_1DSAPnt6OxaC84l,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Tirza - Arnon Grunberg,Dit zijn de namen - Tommy Wieringa,Het goddelijke monster - Tom Lanoye,Vergeten Straat - Louis Paul Boon,Bougainville - F Springer,La superba - Ilja Leonard Pfeijffer,Mijn lieve gunsteling - Marieke Lucas Rijneveld,De ontdekking van de hemel - Harry Musisch,Onder professoren - WF Hermans,Wie scheep gaat - Rascha Peper,F Springer - Bougainville,NA,NA,Arnon Grunberg,De avonden,"een klassieke tekst in de oorspronkelijke (boek)vorm,een gedigitaliseerde versie van een klassieke tekst (bijv. via de websites DBNL of Delpher),televisie en radio",NA,"...de Nederlandstalige literaire klassieken behandelen, met verplichte leeslijst",Maar wel een lange en brede lijst. Voor ieder wat wils.,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,100 werken,NA,Helemaal eens,"...een inspiratiebron,...een fundament van een collectief cultureel geheugen,...een aanzet tot dialoog over literatuur en literatuurbeleving",Helemaal eens,NA,Helemaal eens,NA,Beetje oneens,NA,Helemaal eens,NA,NA,NA,NA,Oneens,NA,NA,NA,NA,Man,Nederland,Nederlands,Hoger onderwijs (universitair),...wél met taal bezig,25,Nee,Ja,NA,NA,NA,54,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",2,0,2,0,2,0,Digitaal,een aanzet tot dialoog over literatuur en literatuurbeleving,0,0,0,0,een fundament van een collectief cultureel geheugen,0
100,5871,TRUE,2022-06-02 05:20:29,R_0VUwbudH03IpKYF,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Sprakeloos - Tom Lanoye,Mevrouw Verona daalt de heuvel af - Dimitri Verhulst,Tirza - Arnon Grunberg,Van de vos Reynaert - Willem die Madoc maecte,Nooit meer slapen - W.F. Hermans,Nader tot u - W.F. Hermans,Bezonken rood - Brouwers,De Engelenmaker - Stefan Brijs,Junkieverdriet - Jotie 'T Hooft,Kaas - Elsschot,Stefan Brijs - Engelenmaker,Omtrent Deedee - Claus,Blauwe vogel - Maeterlinck,W.F. Hermans,Van de vos Reynaert,"een gedigitaliseerde versie van een klassieke tekst (bijv. via de websites DBNL of Delpher),een klassieke tekst in herspelde, hertaalde of verstripte versie,een werk met een literatuurhistorisch onderwerp, zoals een biografie",NA,"...de Nederlandstalige literaire klassieken behandelen, zonder verplichte leeslijst",NA,NA,NA,"Ja, voor alle onderwijsrichtingen (BSO, TSO, KSO, ASO)",NA,NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen (BSO, TSO, KSO, ASO)",NA,NA,NA,NA,Geen mening,NA,Helemaal oneens,"...een inspiratiebron,...een fundament van een collectief cultureel geheugen,...een aanzet tot dialoog over literatuur en literatuurbeleving",Helemaal oneens,NA,Neutraal,NA,Eens,NA,Oneens,NA,NA,NA,NA,Helemaal eens,Kruistocht in Spijkerbroek,Kinderen van moeder aarde,Pietje Puk,NA,Man,België,Nederlands,Hoger onderwijs (universitair),...niet met taal bezig,75,NA,NA,NA,nieuwsbrief Literatuur Vlaanderen,NA,47,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",1,1,2,0,2,0,Digitaal,een aanzet tot dialoog over literatuur en literatuurbeleving,0,0,0,0,een fundament van een collectief cultureel geheugen,0
100,1705,TRUE,2022-06-02 05:47:31,R_1djbOUDFVq7LZKY,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Camera Obscura,Bomans in triplo,In de kou,Op de keper beschouwd,Pieter Bas,De Glimlach die blijft,Erik of het klein insectenboekje,Wandelingen door Rome,Buitelingen,Facetten,Camera obscura,Ferdinand Huyk,Roeland Westwoud,Bomans,NA,"een klassieke tekst in de oorspronkelijke (boek)vorm,het lezen van een literatuurgeschiedenis,televisie en radio",NA,"...de Nederlandstalige literaire klassieken behandelen, zonder verplichte leeslijst",De interesse van de lezer moet dit promoten,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,10 werken,NA,Eens,...een educatief instrument,Neutraal,NA,Helemaal eens,NA,Helemaal eens,NA,Eens,Oeroeg,Multatuli,NA,NA,Eens,Leonard de Vries,NA,NA,NA,Man,Nederland,Nederlands,Middelbaar onderwijs,...wél met taal bezig,15,Nee,Ja,NA,Godfried Bomans genootschap,NA,80,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",1,1,2,0,2,0,Analoog,0,een educatief instrument,0,0,0,0,0
100,589,TRUE,2022-06-02 05:50:10,R_1pVBuZlkexDnujK,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",jeroen brouwers,F. Bordewijk,Willem Elsschot,W.F. Hermans,Maarten 't Hart,NA,NA,NA,NA,NA,De ondergang van de familie Boslowits,NA,NA,Jeroen Brouwerd\s,Max Havelaar,"een klassieke tekst in de oorspronkelijke (boek)vorm,een gedigitaliseerde versie van een klassieke tekst (bijv. via de websites DBNL of Delpher)",NA,"...de Nederlandstalige literaire klassieken behandelen, met verplichte leeslijst",Een zeker minimum is erg nodig,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,Ook vmbo-ers moeten lezers worden,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,Geen vastgesteld aantal werken,NA,Oneens,...een fundament van een collectief cultureel geheugen,Eens,NA,Eens,NA,Neutraal,NA,Eens,NA,NA,NA,NA,Neutraal,NA,NA,NA,NA,Man,Nederland,Nederlands,Hoger onderwijs (universitair),...niet met taal bezig,35,NA,NA,NA,NA,NA,66,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",2,0,2,0,2,0,Digitaal,0,0,0,0,0,een fundament van een collectief cultureel geheugen,0
100,1011,TRUE,2022-06-02 05:50:49,R_246sJDT6IKzImrZ,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Boven is het stil - Gerbrand Bakker,Nooit meer slapen - Hermans,Zomerzotheid - Cissy van Marxveldt,Jip en Janneke - Annie MG Schmidt,Teheran een zwanenzang - F. Springer,De aanslag - Harry Mulisch,De renner - T. Krabbé,Het bittere kruid - Marga Minco,Indische duinen - Adriaan van Dis,Oorlogswinter - Jan Terlouw,Boven is het stil - Gerbrand Bakker,Zomerzotheid - Cissy van Marxveldt,NA,Hermans,Nooit meer slapen,"een klassieke tekst in de oorspronkelijke (boek)vorm,televisie en radio",NA,"...de Nederlandstalige literaire klassieken behandelen, zonder verplichte leeslijst",NA,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,Geen mening,NA,Neutraal,...een aanzet tot reflectie en een bron voor debat,Helemaal oneens,NA,Helemaal oneens,NA,Neutraal,NA,Neutraal,NA,NA,NA,NA,Neutraal,NA,NA,NA,NA,Vrouw,Nederland,Nederlands,Hoger onderwijs (universitair),...niet met taal bezig,30,NA,NA,NA,NA,NA,61,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",1,1,2,0,2,0,Analoog,0,0,0,0,een aanzet tot reflectie en een bron voor debat,0,0
100,647,TRUE,2022-06-02 06:06:09,R_271lp6AS45I6vB7,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",De historie van mejuffrouw Sara Burgerhart - Wolff & Deken,Laaglandse hymnen - HH ter balkt,Eenzaam Avontuur - Blaman,wij slaven van Suriname - De Kom,Bittere Kruid - marga minco,Nooit meer slapen - WF Hermans,max Havelaar - Multatuli,Van oude mensen - couperus,Nieuwe gedichten - Nijhoff,Prometheus - carry van bruggen,bruiloft in europa - Marianne Phlips,De wind en de lichten der schepen - Alfred Kossmann,Jongensuur - Burnier,Martinus Nijhoff,Beatrijs,"een gedigitaliseerde versie van een klassieke tekst (bijv. via de websites DBNL of Delpher),het lezen van een literatuurgeschiedenis,een werk met een literatuurhistorisch onderwerp, zoals een biografie",NA,"...de Nederlandstalige literaire klassieken behandelen, met verplichte leeslijst",NA,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,eenvoudige of herspelde versies natuurlijk prima,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,Geen vastgesteld aantal werken,NA,Eens,"...een inspiratiebron,...een aanzet tot reflectie en een bron voor debat,...een educatief instrument",Helemaal eens,NA,Helemaal eens,NA,Eens,NA,Helemaal eens,Suriname ik ben - Vianen,Tjalie Robinson,Boeli van Leeuwen,NA,Helemaal eens,Puk van de Petteflet - Annie MG Schmidt,Kleine kapitein - Paul Biegel,Kikker - max Velthuijs,NA,Man,Nederland,Nederlands,Hoger onderwijs (universitair),...wél met taal bezig,80,Nee,Ja,NA,NA,NA,53,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",2,0,2,0,2,0,Digitaal,0,een educatief instrument,0,0,een aanzet tot reflectie en een bron voor debat,0,0
100,1826,TRUE,2022-06-02 06:11:43,R_22xzpHG5JiwwK7Z,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",De ruimte van Sokolov-leon de Winter,Dubbelspel-Frank Martinus Arion,Max Havelaar- Multatuli,Het stenen bruidsbed- Harry Mulish,De tweeling-Tessa de Loo,Hoe duur was de suiker-Cynthia McLeod,Sonny Boy-Annejet van der Zijl,Alleen nette mensen- Robert Vuijsje,De donkere kamet van Damokles-Willem Frederik Hetmans,Het huis van de moskee- Kader Abdolah,De laatste resten tropisch Nederland-willem Frederik Hermans,De rots der struikeling-Boeli van Leeuwen,Nathan Sid-Adriaan van Dis,Willem Frederik Hermans,Max Havelaar,"het lezen van een literatuurgeschiedenis,het onderwijs (bijv. het vak Nederlands in het voortgezet/secundair onderwijs),anders:",Via personen,"...de Nederlandstalige literaire klassieken behandelen, met verplichte leeslijst",Literatuur behoort tot het culturele erfgoed van een land. Bepaalde auteurs kunnen ook aandacht krijgen bij vakken als geschiedenis en maatschappijleer.,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen",NA,NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen",NA,NA,10 werken,NA,Neutraal,...een aanzet tot dialoog over literatuur en literatuurbeleving,Helemaal eens,NA,Helemaal eens,NA,Eens,NA,Helemaal eens,Wij slaven van Suriname-Anton de Kom,Zuid Zuid West-Albert Helman,Dubbelspel-Frank Martinus Arion,NA,Eens,Kruistocht in spijkerbroek-Thea Beckman,De scheepsjongens van Bontekoe-Johan Fabricius,Spijt-Carry Slee,NA,Man,Nederland,Nederlands,Hoger onderwijs (universitair),...wél met taal bezig,4,Ja,Ja,Meer over literatuur op de tv,Via een kennis,NA,64,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",2,0,2,0,2,0,Analoog,een aanzet tot dialoog over literatuur en literatuurbeleving,0,0,0,0,0,0
100,903,TRUE,2022-06-02 06:39:34,R_3lzaTAAyXBIiqkY,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Harry Mulisch - De ontdekking van de hemel,Louis Paul Boon - De kapellekensbaan,Willem Elsschot - Kaas,A. F. Th. van der Heijden - Tonio,Arnon Grunberg - Tirza,Gerard Reve - De Avonden,Connie Palmen - De vriendschap,NA,NA,NA,Annie M. G. Schmidt,NA,NA,Louis Paul Boon,De Kapellekensbaan,"een klassieke tekst in de oorspronkelijke (boek)vorm,het onderwijs (bijv. het vak Nederlands in het voortgezet/secundair onderwijs),televisie en radio",NA,"...de Nederlandstalige literaire klassieken behandelen, zonder verplichte leeslijst",NA,NA,NA,"Ja, voor alle onderwijsrichtingen (BSO, TSO, KSO, ASO)",NA,NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen (BSO, TSO, KSO, ASO)",NA,NA,NA,NA,Geen vastgesteld aantal werken,NA,Eens,"...een inspiratiebron,...een fundament van een collectief cultureel geheugen,...een aanzet tot reflectie en een bron voor debat,...een aanzet tot dialoog over literatuur en literatuurbeleving,...een educatief instrument",Eens,NA,Eens,NA,Eens,NA,Eens,NA,NA,NA,NA,Eens,Annie M. G. Schmidt,Kruistocht in spijkerbroek,NA,NA,Vrouw,België,Nederlands,Hoger onderwijs (universitair),...wél met taal bezig,20,Nee,Ja,NA,NA,NA,33,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",1,1,2,0,2,0,Analoog,een aanzet tot dialoog over literatuur en literatuurbeleving,een educatief instrument,0,0,een aanzet tot reflectie en een bron voor debat,een fundament van een collectief cultureel geheugen,0
100,671,TRUE,2022-06-02 06:48:11,R_3pgoPMeBpPzbtXg,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Hebben ola vogele,Vondel,Multatuli,Couperus,Elschot,Hermans,Mulisch,Reve,Grunberg,Claus,Carry van Bruggen,Frederik van Eeden,NA,NA,NA,"een werk met een literatuurhistorisch onderwerp, zoals een biografie",NA,"...de Nederlandstalige literaire klassieken behandelen, met verplichte leeslijst",NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen",NA,NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen",NA,NA,Geen vastgesteld aantal werken,NA,Beetje eens,"...een inspiratiebron,...een fundament van een collectief cultureel geheugen,...een aanzet tot reflectie en een bron voor debat",Neutraal,NA,Beetje eens,NA,Beetje eens,NA,Eens,Anton de Kom,NA,NA,NA,Helemaal eens,Annie M.G. Schmidt,Willem Wilmink,NA,NA,Vrouw,Nederland,Nederlands,Hoger onderwijs (niet universitair),...wél met taal bezig,30,Nee,Ja,NA,NA,NA,55,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",2,0,2,0,2,0,Analoog,0,0,0,0,een aanzet tot reflectie en een bron voor debat,een fundament van een collectief cultureel geheugen,0
100,977,TRUE,2022-06-02 07:47:43,R_3QQVz6OBhWeVZil,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Kees de jongen - theo thijssen,De ontdekking van de hemel - harry mulisch,"Erik, of het kleine insectenboek - godfried bomans",Camera obscura - nicolaas beets,Nooit meer slapen - w.f. hermans,NA,NA,NA,NA,NA,Camera obscura - nicolaas beets,NA,NA,NA,Kres de jongen - theo thijssen,een klassieke tekst in de oorspronkelijke (boek)vorm,NA,"...de Nederlandstalige literaire klassieken behandelen, met verplichte leeslijst",NA,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,Geen vastgesteld aantal werken,NA,Beetje eens,"...een inspiratiebron,...een fundament van een collectief cultureel geheugen,...een aanzet tot reflectie en een bron voor debat,...een aanzet tot dialoog over literatuur en literatuurbeleving,...een educatief instrument",Beetje oneens,NA,Eens,NA,Eens,NA,Eens,NA,NA,NA,NA,Eens,Kruistocht in spijkerbroek,NA,NA,NA,Vrouw,Nederland,Nederlands,Hoger onderwijs (niet universitair),...wél met taal bezig,100,Ja,Ja,NA,Via godfried bomans genootschap,NA,68,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",2,0,2,0,2,0,Analoog,een aanzet tot dialoog over literatuur en literatuurbeleving,een educatief instrument,0,0,een aanzet tot reflectie en een bron voor debat,een fundament van een collectief cultureel geheugen,0
100,581,TRUE,2022-06-02 08:07:00,R_pbcQpzDE1KeY9fX,NL,"Ik ben zestien of ouder, besef dat mijn gegevens opgeslagen worden ten behoeve van wetenschappelijk onderzoek en ga hiermee akkoord",Eva - Carry van Bruggen,Bezette Stad - Paul van Ostaijen,De Avonden - Gerard Reve,De avond is ongemak - Marieke Lucas Rijneveldt,Oeroeg - Hella S Haasse,Het nationaalsocialisme als rancuneleer - Menno ter Braak,Wij Slaven van Suriname - Anton de Kom,Karel ende Elegast,Camera Obscura - Hildebrandt,Sara Burgerhart,Petronella Moens,Carry van Bruggen,ALG Bosboom Toussaint,Carry van Bruggen,Eva,"het lezen van een literatuurgeschiedenis,het onderwijs (bijv. het vak Nederlands in het voortgezet/secundair onderwijs),websites als literatuurgeschiedenis.org; literairecanon.be",NA,"...de Nederlandstalige literaire klassieken behandelen, zonder verplichte leeslijst",NA,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,"Ja, voor alle onderwijsrichtingen (mavo/vmbo, havo, vwo)",NA,NA,NA,NA,NA,NA,100 werken,NA,Helemaal eens,"...een inspiratiebron,...een fundament van een collectief cultureel geheugen,...een aanzet tot reflectie en een bron voor debat,...een educatief instrument",Helemaal eens,"Het is vrij bijzonder om te denken dat alleen mannen goede boeken zouden hebben geschreven. Het is niet ten wille van diversiteit, maar omdat het gewoon een verwrongen afspiegeling van de werkelijkheid is als er bijna geen vrouwen in de canon aanwezig zullen zijn.",Helemaal eens,NA,Neutraal,NA,Helemaal eens,NA,NA,NA,NA,Helemaal eens,De brief voor de koning - Tonke Dragt,Versjes - Annie MG Schmidt,Paul Biegel,NA,Vrouw,Nederland,Nederlands,Hoger onderwijs (niet universitair),...wél met taal bezig,100,Nee,Ja,NA,NA,NA,22,"Ja, voor alle onderwijsrichtingen","Ja, voor alle onderwijsrichtingen",1,1,2,0,2,0,Analoog,0,een educatief instrument,0,0,een aanzet tot reflectie en een bron voor debat,een fundament van een collectief cultureel geheugen,0
